Mean               	Average            	Std dev            	Mimimum            	Maximum            	# Occurances	# Books	Words
0.00000527223168295	0.00004567842218274	0.00013415581640357	0.00000000000000000	0.00103322863283187	 65	120	STATUE
0.00000527223168295	0.00002620398698433	0.00004781507227527	0.00000000000000000	0.00027518342798980	 62	120	DISTRIBUTION
0.00000527223168295	0.00002594517705942	0.00006624040580389	0.00000000000000000	0.00058475956062772	 62	120	ELEVATION
0.00000527223168295	0.00002319736806540	0.00004533507871830	0.00000000000000000	0.00036660997790157	 64	120	SPECIALLY
0.00000527223168295	0.00001927983838393	0.00003330084676316	0.00000000000000000	0.00019396290459450	 63	120	CRACK
0.00000527223168295	0.00001772225792459	0.00003074419439602	0.00000000000000000	0.00017186011568641	 61	120	OWNERS
0.00000527223168295	0.00001754837770531	0.00003441233154681	0.00000000000000000	0.00024208385784836	 63	120	VIVID
0.00000527223168295	0.00001644960513468	0.00002972238058752	0.00000000000000000	0.00017698534954607	 63	120	PRIME
0.00000527223168295	0.00001642159621626	0.00002628254267264	0.00000000000000000	0.00014874803735228	 63	120	STIRRING
0.00000527223168295	0.00001639329084358	0.00002581130367550	0.00000000000000000	0.00014881198432514	 65	120	RESORT
0.00000527223168295	0.00001568149211956	0.00002722027549039	0.00000000000000000	0.00016812373907196	 63	120	ACCOMPANYING
0.00000527223168295	0.00001365967644396	0.00002053424625509	0.00000000000000000	0.00012499609387207	 63	120	SEEMING
0.00000527223168295	0.00001355899073415	0.00002163835165203	0.00000000000000000	0.00010739600486862	 61	120	JUSTIFY
0.00000527223168295	0.00001344642752814	0.00002446874824118	0.00000000000000000	0.00018573551263001	 62	120	STAMPED
0.00000527223168295	0.00001320546205850	0.00002659479251980	0.00000000000000000	0.00023267537906697	 63	120	SEALED
0.00000527223168295	0.00001304398039534	0.00001959378175633	0.00000000000000000	0.00010723668924595	 64	120	CONVENIENCE
0.00000526008489777	0.00002790816104416	0.00006196747263809	0.00000000000000000	0.00047033001489378	 60	120	RESUMED
0.00000526008489777	0.00002144089861331	0.00003754461499907	0.00000000000000000	0.00019810806795107	 64	120	CLIMATE
0.00000526008489777	0.00001781826763646	0.00003405256709553	0.00000000000000000	0.00022283219722675	 64	120	ACCORDANCE
0.00000526008489777	0.00001520573401309	0.00002370174516193	0.00000000000000000	0.00010429377470459	 62	120	BELIEVING
